tx_hash,tx_sent_time,tx_mined_time,latency,gas_used,block_num,block_time,num_tx_in_block
0xa9fd346f5593e60b0ad77facb7117ec5944380c0ddc6dd7fa0cc4696d8055004,1699975866,1699975873,7,52979,249,5,17
0x234dfe28588ec4ee2abe71e536120f9c8c12ec686c007b87eeb08360925750e7,1699975867,1699975873,6,52979,249,5,17
0xbe4eac30d9ddf72c046262fa872556e6b6796b6b68fd7c36e7d1fac88c0e1262,1699975867,1699975873,6,52991,249,5,17
0x74d1e5dc360bc9256fd261b08d9d16f4096f3f2b0f2a3d71e4ce017e72e80dd8,1699975867,1699975873,6,52919,249,5,17
0x83f15bbc7166111311dccbede5b4d915a3103f2561e9bd46c8864f1137099fb9,1699975867,1699975873,6,52907,249,5,17
0x40ce41cc5353bf04d8b52a2a499798bf65573aff1f2e37f5a623cdb79ace24fb,1699975867,1699975873,6,52991,249,5,17
0x7fd8ad6c7e0d2dabf879486e63c1df733f9e856ade6f835e6f35c6de331b8ada,1699975867,1699975873,6,53027,249,5,17
0x270cbe622e7b0800ea09228e22f1c046704df050a27f55e4e9d0fc20a6509c09,1699975867,1699975873,6,61391,249,5,17
0x224cbcb4a4bc1276dcd6c2cf873e41b17853ef0d3c0318c1f1a0398f30cb06a8,1699975867,1699975873,6,61379,249,5,17
0xb5c253e2f9f0c8dd6677b5423489225af03e26c9e7c2ea175bd0752d96df4b65,1699975867,1699975873,6,67391,249,5,17
0x158106f59a45ab9791191f69a840a5266ca0309a9ab1d014fcfa2de75b81f8ec,1699975867,1699975873,6,52883,249,5,17
0xeb85d9ffcabd35127718a89da06c045627c1a9358dd60e1e39fd8fd862f942eb,1699975867,1699975873,6,67403,249,5,17
0xae267f6a86b4d73ea57783cf6437ef042f0de4fd40b86fb377f748d9f858b38d,1699975867,1699975873,6,53039,249,5,17
0xbdf91419bb8c1e6a4c02da974f3267f5b1df392b63ed77ae06ff931e91db4ae1,1699975868,1699975873,5,97403,249,5,17
0xbd1ec17aecb142708d769366edb366084238d4b83575f0992384b7decef56a50,1699975868,1699975873,5,67391,249,5,17
0xd8603bdf249d286f913b2d170af7a6bb5f2543543a72a9980b9f2a60b1679ba5,1699975873,1699975878,5,52943,250,5,28
0x920822132afd1102591707600f76e8dd1cd9270724f714e91a9ea81a4d0dac86,1699975873,1699975878,5,52871,250,5,28
0x32b06bedc0388081963ede888282b040242a5352db63b55f52058b354a96820e,1699975874,1699975878,4,52895,250,5,28
0x54d0891f5055f337de007d8e6a322f68cfd034cf622a03ad9ed2ff1bc212a096,1699975874,1699975878,4,52979,250,5,28
0x842c630b2c13b6229558edbf4ad4424c5a502e8116df166b0a2669d4cd75219f,1699975874,1699975878,4,53015,250,5,28
0x8511daed104f5e4ac3c726790f9f08063e2f4406d87f886e017e63951a6196d9,1699975874,1699975878,4,52967,250,5,28
0x9a34dad8cb77a334ff318bc2b0e4df979ee7a555c5de2b27ba3400635aece66d,1699975874,1699975878,4,52967,250,5,28
0x31c1cde17f390861a97b54ca68e36c0f9dc425a01eb4b5f635b7360a1ca48cd6,1699975874,1699975878,4,52919,250,5,28
0x89010e6fe157f17cab96164b99cc87b2dc0965d11944d8856b302b4f5217a609,1699975874,1699975878,4,61403,250,5,28
0xd3ec91cfa41f86d6ab7dca1282d0d20093ebbd4a7b4a430e0df9ab246bee4ef2,1699975874,1699975878,4,61343,250,5,28
0x66cc4f25b0d8eb9abff677d2dc716564cc3d31562b00b789e9051f438dd38f02,1699975874,1699975878,4,52979,250,5,28
0xf83afd7abbce017b62a64f8d752096e2f75b1534aa7eb71a8c689c4707290274,1699975874,1699975878,4,52967,250,5,28
0xff2a6adf17f73aa2ff3b3ed142f22779131224c84af7b47c3cba443074d3bb89,1699975874,1699975878,4,52991,250,5,28
0x6cb952f7b8f098433dfb6872af82d65e6d8a9bab8589567c4654ab336cecf2af,1699975874,1699975878,4,53027,250,5,28
0xda0f515b5d240b731a9945e95b8a1bfe9916e5001b4294a609ea962bb85a33b7,1699975874,1699975878,4,52979,250,5,28
0xdeec427d1c99bdf113d2374d9fadbc67af8be7c7a9c9bc1d094048b804bb0156,1699975875,1699975878,3,52979,250,5,28
0x9138da0c991fb73e6ff6394fe9ad3712338c3d43913f16eea69993b0c644fc06,1699975875,1699975878,3,52991,250,5,28
0x6c40f225afc2a50b4e133fb5cb24ec2d618e34063ba489fe251512089240b4b4,1699975875,1699975878,3,52919,250,5,28
0xae527b5d8e012503386f2f3950f382726bb59a70f186142b72ffca7593c70ef5,1699975875,1699975878,3,52907,250,5,28
0x8f7f513602f26592d807cd1f03b5fce8dddd24a43fdea34a7a3982a496a276a9,1699975875,1699975878,3,52991,250,5,28
0x1cd8d3923183847aecc0091cb000074252f9fe5bec726ab86ceba861349485de,1699975875,1699975878,3,53027,250,5,28
0x6d52236d02db1e1ba4cc192e70c7467c2ae9dd286dc919482d805b415b02ca7e,1699975875,1699975878,3,61379,250,5,28
0x219f0b46924a5a617634d75f04d46f4b94c8be35b2e7f8fad43b4ff03cf23099,1699975875,1699975878,3,61391,250,5,28
0x146aefa57957bdef548f7c309d88bab086edb3d8af073b82f697e1573e487d74,1699975875,1699975878,3,86603,250,5,28
0xe5ac5c5d13784f9be363268b39136e9ebb943ef6f0778c33e153a11abfb102e5,1699975875,1699975878,3,52883,250,5,28
0x4d804a38b6bc2b1ab8d3c1a7fb0b9dc19a34a6c1b33f999acb170fa7bebdbb8a,1699975876,1699975878,2,78203,250,5,28
0x51ea187f3d73e754893035e5e19d6563d9699c6817b4bdaf21962b77287952ba,1699975876,1699975878,2,53039,250,5,28
0x916f1d1d03339cbdcd90cc3d1028a22c284b7b60b64389098e44cd9180819fbe,1699975876,1699975883,7,86591,251,5,5
0xa774d1dc9fc36ab76c724d7b2b0f5499f666f7de4990a8fffd007257a9de6af2,1699975876,1699975883,7,78191,251,5,5
0xfbda4bb02015420ad2bf76e6cd21a3e31726371cdb8e336d8cbe316f4a5d34f3,1699975882,1699975888,6,52943,252,5,30
0x8300d9990d83fa575f7ca1327ad2468382b4cdf0399145b09ca2e6b5684566e2,1699975882,1699975888,6,52871,252,5,30
0xaa581043ca072093ceba37144bab755175133e83e8209a8e7b1110186ea320f9,1699975882,1699975888,6,52895,252,5,30
0x861d9e9ed0fd93ba145c072fe2a9a5766eee452c7d44de9310d18902b2344e4c,1699975882,1699975888,6,52979,252,5,30
0x52df04c4a13960908ba725e1566dfac17e911a795b98973a9b7578ff153bafbf,1699975882,1699975888,6,53015,252,5,30
